hip_id,ra_degrees,dec_degrees,magnitude
33650,104.8664,25.9142,6.4
33666,104.9136,-21.6029,6.26
33682,104.9607,-67.917,5.18
33694,105.016,76.9774,4.55
33703,105.0345,-20.1584,6.32
33715,105.0659,16.079,5.73
33719,105.0754,-5.3674,6.29
33729,105.099,-8.4068,5.95
33754,105.1639,-9.203,6.49
33760,105.1772,-28.4895,6.28
33774,105.2072,-33.4657,6.39
33779,105.2146,-51.4026,5.14
33800,105.2716,-58.9403,6.01
33804,105.2748,-25.2156,5.64
33827,105.3391,70.8083,5.69
33856,105.4298,-27.9348,3.49
33873,105.4705,-1.3458,6.2
33878,105.485,-5.7221,5.22
33909,105.5645,-43.4039,6.44
33914,105.5729,15.3361,5.78
33927,105.6033,24.2154,5.2
33929,105.6063,17.7555,5.96
33937,105.6387,16.6745,5.86
33971,105.7282,-4.2392,4.99
33977,105.7561,-23.8333,3.02
34000,105.813,-59.1781,5.5
34002,105.8247,9.1383,5.96
34017,105.8765,29.3391,5.93
34033,105.9086,10.9518,5.14
34045,105.9396,-15.6333,4.11
34055,105.965,12.5943,6.01
34059,105.9736,-49.5843,4.92
34065,105.9892,-43.609,5.56
34066,105.9894,-10.1238,6.44
34081,106.0117,-42.3375,5.2
34086,106.0219,-5.324,5.63
34088,106.0272,20.5703,4.01
34105,106.0763,-56.7497,5.14
34142,106.196,-22.0316,6.09
34168,106.2875,47.775,6.37
34177,106.3183,-50.3601,6.47
34182,106.3265,22.6375,6.0
34200,106.3835,-34.7778,6.15
34215,106.4125,9.1858,5.78
34217,106.4159,52.7587,6.17
34234,106.4568,-10.6601,6.5
34238,106.4651,70.7319,6.49
34248,106.5021,-30.6557,6.34
34250,106.505,59.8019,6.4
34253,106.5094,-38.3829,6.09
34267,106.5485,34.4741,5.55
34270,106.5596,-68.8376,6.47
34297,106.6499,-12.394,6.48
34301,106.6699,-11.294,5.41
34318,106.7187,-24.9606,6.09
34338,106.777,4.9106,6.1
34339,106.7795,-40.8933,5.8
34349,106.8054,-51.9684,5.96
34350,106.8178,-59.7164,6.46
34358,106.8434,34.0094,5.94
34360,106.8441,-23.8407,5.75
34367,106.8537,28.1767,6.47
34387,106.9562,7.4713,5.74
34428,107.0553,33.8325,6.31
34440,107.0918,15.9309,5.47
34444,107.0979,-26.3932,1.83
34462,107.151,37.4451,6.19
34473,107.1764,-70.4973,5.68
34481,107.1868,-70.4992,3.78
34495,107.2128,-39.6557,4.83
34536,107.3344,-10.3466,6.23
34561,107.389,-16.2345,6.0
34579,107.4293,-25.231,5.69
34608,107.5283,21.2481,6.43
34617,107.539,-18.6856,6.23
34622,107.557,-4.2376,4.91
34624,107.5805,-27.4915,5.46
34670,107.6979,-48.9326,5.12
34693,107.785,30.2453,4.41
34722,107.8462,26.8567,5.75
34724,107.8485,-0.3019,5.44
34752,107.9137,39.3205,4.91
34758,107.9234,-20.8831,5.84
34763,107.9452,16.9764,6.5
34768,107.9641,5.6547,6.07
34769,107.9661,-0.4928,4.15
34780,108.0083,-63.1901,6.03
34782,108.0172,-30.8214,6.1
34789,108.0313,5.4744,6.15
34798,108.0509,-25.9426,5.91
34802,108.0659,-40.4988,5.3
34817,108.1076,-36.5444,5.94
34819,108.1099,24.1287,5.85
34834,108.1406,-46.7596,4.49
34860,108.2045,27.2251,6.46
34888,108.28,-11.2514,5.77
34899,108.3057,-45.1825,4.87
34909,108.3428,16.1591,5.07
34912,108.3475,51.4287,5.46
34914,108.35,-22.6741,5.99
34922,108.3843,-44.6405,4.42
34924,108.4019,-27.3564,6.12
34940,108.4516,-22.9058,6.34
34954,108.4889,-30.3398,6.32
34956,108.4916,71.8165,6.36
34975,108.5453,-3.9018,5.8
34981,108.5634,-26.3525,4.42
34982,108.5647,-9.9475,5.9
34987,108.5836,3.1114,5.36
34999,108.6177,-10.3162,6.02
35005,108.636,12.1159,5.71
35020,108.6589,-48.2719,4.75
35025,108.6748,24.8852,5.84
35029,108.6918,-46.8497,5.72
35037,108.7028,-26.7727,4.01
35044,108.7133,-27.0379,5.58
35054,108.7381,-41.4264,5.95
35080,108.8309,-0.1613,6.42
35083,108.8378,-30.6865,5.36
35084,108.8386,-52.4995,5.96
35120,108.9142,7.9777,5.78
35127,108.9301,-10.5836,5.95
35132,108.9471,-23.7403,6.34
35136,108.9588,47.2404,5.54
35146,108.9792,59.6381,5.2
35152,108.9882,27.8974,5.75
35180,109.0608,-15.5857,5.46
35181,109.0645,-46.7746,5.64
35202,109.1327,-38.3189,5.81
35205,109.1458,-27.8813,4.66
35210,109.1535,-23.3156,4.83
35213,109.1599,-23.3111,6.02
35226,109.2059,-36.5926,5.03
35228,109.2076,-67.9572,3.97
35241,109.2384,-30.8969,6.3
35253,109.264,26.6898,6.38
35264,109.2857,-37.0975,2.71
35301,109.382,-6.68,6.29
35304,109.3905,52.1311,5.93
35317,109.4277,38.8763,6.48
35326,109.4501,-26.7976,6.45
35341,109.5093,40.8834,5.87
35345,109.5171,30.9559,6.19
35347,109.5177,-43.9868,5.86
35350,109.5234,16.5405,3.58
35363,109.5767,-36.734,4.65
35384,109.6332,49.4647,5.0
35393,109.6397,-39.2103,5.24
35406,109.6591,-36.7427,5.11
35412,109.6683,-24.5587,4.88
35415,109.677,-24.9544,4.37
35427,109.7137,-26.5859,5.29
35442,109.758,-19.2803,6.06
35463,109.8071,-33.7271,6.31
35476,109.8432,2.7407,5.9
35487,109.867,-16.3949,5.7
35509,109.9484,7.1431,5.91
35548,110.0285,15.143,6.45
35550,110.0308,21.9823,3.5
35564,110.0894,-52.3119,5.5
35589,110.1617,-52.0859,5.38
35611,110.2288,-26.9639,6.0
35615,110.2429,-14.3605,5.59
35623,110.263,42.656,6.33
35626,110.2681,-25.8917,5.87
35643,110.3231,45.2282,5.74
35699,110.4871,20.4437,5.09
35707,110.5085,-8.9794,6.42
35710,110.5112,36.7606,5.12
35712,110.5145,0.1771,5.99
35725,110.5559,38.996,6.4
35727,110.5564,-19.0166,4.94
35735,110.5716,59.902,6.36
35737,110.5775,-2.9792,6.23
35749,110.6058,-5.9828,5.83
35751,110.6179,0.701,6.43
35785,110.7169,55.2815,5.8
35795,110.7529,-31.9238,5.4
35842,110.8673,22.9454,6.17
35846,110.869,25.0506,5.04
35848,110.8707,-27.8343,5.37
35855,110.8829,-32.2021,5.41
35893,110.9931,-35.8379,6.32
35904,111.0238,-29.3031,2.45
35907,111.0353,40.6724,5.23
35920,111.0718,-22.9128,6.2
35933,111.1152,15.5172,6.47
35941,111.1394,27.6378,5.77
35946,111.1546,-71.4708,6.49
35951,111.1675,-16.2014,5.18
35957,111.1828,-31.8089,5.35
35960,111.1974,-37.2913,6.14
35975,111.212,-19.0123,6.24
35984,111.2378,51.8873,5.8
35987,111.2425,11.6696,5.37
35998,111.2852,-13.752,5.79
36017,111.3332,-21.9826,6.04
36019,111.3415,81.2575,6.3
36024,111.3553,-25.2178,5.79
36039,111.4091,-79.0942,5.54
36041,111.4121,9.2761,4.99
36045,111.4291,-31.7387,6.32
36046,111.432,27.7983,3.78
36055,111.4633,-5.775,5.98
36114,111.5911,-51.0185,5.09
36123,111.6159,10.6081,6.38
36141,111.6717,11.0089,6.39
36143,111.677,-34.1407,5.9
36145,111.6786,49.2116,4.61
36156,111.7347,20.2576,5.94
36168,111.7479,-23.086,5.65
36186,111.7833,-17.8649,5.6
36188,111.7878,8.2894,2.89
36211,111.8577,66.3316,6.47
36236,111.9289,-22.8592,5.98
36238,111.935,21.4455,5.2
36251,111.9653,-11.5569,5.79
36258,111.9965,-29.1559,5.55
36264,112.008,-26.839,6.26
36265,112.0087,6.9421,5.22
36284,112.041,8.9255,4.33
36325,112.1662,27.5529,6.36
36340,112.1969,15.1099,6.23
36345,112.2132,-31.8484,5.95
36346,112.2142,-64.5098,6.38
36348,112.2145,48.184,5.7
36351,112.2194,46.3148,6.42
36362,112.2705,-31.4562,5.78
36363,112.2738,-38.8121,5.41
36366,112.2775,31.7841,4.16
36377,112.3078,-43.3019,3.25
36388,112.3278,-1.9053,5.6
36393,112.3353,28.1184,5.07
36395,112.3416,-14.9981,6.05
36396,112.3421,-10.3267,5.75
36399,112.3567,-7.5515,5.86
36425,112.4491,12.0066,4.55
36429,112.4533,27.9162,5.01
36431,112.4642,-23.0243,4.85
36439,112.4827,49.6727,5.35
36444,112.4989,-52.6513,5.87
36496,112.6288,-54.3994,5.95
36514,112.6775,-30.9623,4.65
36526,112.7131,-5.2265,6.24
36528,112.7196,68.4657,5.63
36547,112.7687,82.4116,4.92
36553,112.7866,11.203,6.38
36616,112.9515,17.0862,5.45
36640,113.0242,-8.8809,5.9
36641,113.0248,1.9145,5.24
36657,113.0928,-35.9612,6.35
36721,113.2907,-24.7108,5.84
36723,113.2986,3.2903,5.59
36728,113.3049,-40.0585,6.27
36732,113.3315,-19.4124,5.64
36736,113.3424,-14.3383,6.21
36740,113.3535,37.1879,6.4
36760,113.4021,15.8267,5.27
36773,113.4499,-14.5239,4.82
36778,113.4627,-36.3384,5.42
36779,113.4647,51.3142,6.44
36795,113.5134,-22.2962,4.44
36796,113.5208,10.5681,6.28
36807,113.5536,-33.4636,6.11
36812,113.5662,3.3717,5.83
36817,113.5778,-23.4737,5.06
36848,113.6451,-27.0124,5.78
36850,113.65,31.8886,1.58
36856,113.6649,-51.4745,6.29
36896,113.7867,30.9609,5.34
36914,113.8403,-74.275,6.33
36917,113.8456,-28.3693,4.65
36942,113.9154,-52.5338,4.93
36962,113.9807,26.896,4.06
36965,113.9833,43.0311,6.37
36977,114.0067,-55.8877,6.39
36981,114.0162,-14.4928,5.66
36986,114.0309,-22.1605,6.4
37000,114.0695,-8.3113,6.27
37023,114.1319,46.1804,5.66
37031,114.1449,5.8621,5.89
37036,114.171,-19.7024,5.69
37043,114.183,-48.8302,5.69
37046,114.196,55.7552,5.93
37088,114.3197,-4.111,5.14
37089,114.3206,-23.7754,6.34
37091,114.3242,40.0255,6.34
37096,114.3422,-34.9686,4.53
37128,114.4376,-38.0106,6.38
37140,114.4745,48.7739,5.93
37165,114.5598,24.3604,6.37
37173,114.5752,-25.3648,4.69
37174,114.5759,-48.6014,5.68
37202,114.6355,-38.7814,6.2
37204,114.6368,35.0485,5.58
37223,114.6829,-36.4968,5.78
37229,114.7078,-26.8039,3.8
37248,114.7514,-53.2734,6.06
37265,114.7915,34.5846,4.89
37269,114.8,24.2225,6.18
37279,114.8272,5.2275,0.4
37289,114.8508,-16.8473,6.4
37293,114.8624,-26.8631,6.5
37297,114.864,-38.3081,4.84
37300,114.8691,17.6745,5.04
37322,114.9326,-38.1393,5.73
37329,114.9495,-38.2607,5.76
37339,114.9754,32.0098,6.16
37345,114.9916,-37.5794,5.99
37364,115.0564,-19.6609,5.92
37369,115.0613,38.3446,5.77
37375,115.0876,-11.7525,6.43
37379,115.0967,-15.2639,4.98
37391,115.1295,87.0202,5.05
37394,115.148,-8.1854,6.01
37404,115.1966,13.7713,6.23
37406,115.2065,57.0829,6.09
37428,115.2438,23.0186,5.93
37441,115.3019,48.1319,5.58
37447,115.312,-9.5511,3.94
37450,115.316,-38.5336,5.41
37461,115.3405,-44.6322,6.41
37465,115.348,-22.3368,6.16
37478,115.3965,3.6248,5.95
37504,115.455,-72.6061,3.93
37508,115.4661,13.4805,5.79
37521,115.5134,14.2085,5.55
37530,115.5426,-58.6309,6.4
37580,115.6817,34.0002,6.05
37590,115.7006,-26.3513,5.64
37599,115.7224,-58.2302,6.2
37606,115.7382,-45.1718,5.04
37609,115.7519,58.7105,4.93
37614,115.7726,0.1894,6.17
37623,115.8,-36.0501,5.6
37629,115.8279,28.8841,4.23
37634,115.8384,4.9458,6.5
37636,115.8425,22.3994,6.25
37648,115.885,-28.411,4.63
37664,115.9243,-40.9333,5.12
37666,115.9289,-38.2019,6.42
37677,115.952,-28.9548,3.94
37701,116.0174,50.4339,5.31
37704,116.0288,25.7842,5.3
37705,116.0319,2.4054,6.46
37710,116.0406,-36.0627,5.8
37720,116.0546,-69.8216,6.16
37723,116.0586,12.8601,6.4
37740,116.112,24.3981,3.57
37751,116.1424,-24.6741,5.62
37752,116.1425,-37.943,5.89
37773,116.1828,-66.072,6.37
37819,116.3138,-37.9686,3.62
37823,116.3252,-43.7526,6.02
37826,116.3307,28.0263,1.16
37843,116.3714,-14.6905,6.06
37853,116.3966,-34.1766,5.36
37854,116.398,-56.7226,6.1
37891,116.487,-14.5638,5.03
37901,116.509,-6.7723,5.49
37908,116.5312,18.5102,4.89
37915,116.544,-37.9337,5.87
37921,116.5676,10.7683,5.25
37934,116.6144,62.8307,6.5
37939,116.6394,-37.7725,6.31
37946,116.6636,37.5174,5.15
37949,116.6668,65.4556,5.93
37951,116.6863,-12.6753,6.39
37982,116.7741,-39.331,6.33
37995,116.8023,-22.5195,5.9
37996,116.8109,-36.0737,6.46
38010,116.8542,-38.5112,5.07
38016,116.8764,33.4158,5.14
38020,116.8813,-46.6085,5.22
38031,116.9105,-15.9907,6.31
38037,116.9384,-16.0145,6.38
38048,116.9866,-12.1929,5.48
38070,117.0216,-25.9372,4.4
38074,117.0356,-40.6523,6.14
38087,117.0813,-56.4711,6.3
38089,117.0844,-47.0775,4.69
38106,117.1402,23.141,6.18
38146,117.2571,-24.9122,5.32
38147,117.2576,13.3719,6.07
38152,117.278,-56.4104,5.57
38159,117.3036,-46.8577,5.82
38160,117.3039,-60.284,5.78
38164,117.3096,-46.3732,4.1
38167,117.3111,-35.2433,5.94
38170,117.3236,-24.8598,3.34
38183,117.368,-44.7512,6.32
38184,117.37,-13.3529,6.23
38196,117.3847,12.8143,6.42
38200,117.3976,-33.289,5.61
38206,117.4166,-14.0854,6.34
38209,117.42,-19.5055,6.49
38210,117.4208,-66.196,5.78
38211,117.4215,-17.2281,5.17
38246,117.5236,-19.5236,6.11
38253,117.5441,-9.1834,5.6
38267,117.5995,-50.5094,5.89
38292,117.6772,-44.58,6.45
38300,117.6973,3.2773,6.17
38303,117.7129,4.4594,6.49
38306,117.7226,0.0795,6.38
38307,117.7302,-11.1285,6.16
38316,117.7503,-24.5285,6.43
38319,117.7599,33.2336,6.06
38325,117.774,54.1291,6.03
38349,117.8139,37.0822,6.49
38355,117.8348,-43.0952,6.34
38370,117.9182,-42.8882,6.05
38372,117.9204,-12.8194,6.37
38373,117.925,1.7669,5.12
38375,117.9294,-21.1737,5.62
38382,117.9431,-13.8972,5.16
38394,117.9867,19.3252,6.03
38403,118.0162,45.9331,6.5
38406,118.0298,3.2775,6.3
38414,118.0544,-40.5758,3.71
38423,118.0658,-34.706,5.01
38427,118.0787,-14.8462,5.69
38438,118.1239,-54.3672,5.7
38449,118.1519,55.2095,6.36
38455,118.1611,-38.8628,4.49
38474,118.1995,-5.4282,5.76
38497,118.2646,-36.3638,5.44
38500,118.2652,-49.6131,4.63
38518,118.3257,-48.1029,4.22
38538,118.3743,26.7659,4.97
38593,118.5459,-35.8773,5.48
38623,118.622,47.386,6.25
38635,118.6664,-34.8467,6.14
38639,118.6781,47.5646,5.47
38656,118.7225,-57.3029,5.62
38667,118.7518,-52.5834,6.36
38686,118.8078,-30.9177,6.45
38712,118.881,8.8631,5.86
38722,118.9163,19.8841,5.38
38723,118.9203,35.4127,6.23
38732,118.9441,-43.8451,6.02
38783,119.0777,-60.5265,5.74
38792,119.0947,-30.2845,6.28
38794,119.0996,4.4856,6.16
38827,119.1948,-52.9824,3.46
38835,119.2148,-22.8801,4.2
38846,119.2409,-43.5004,5.36
38845,119.2409,-42.4065,6.09
38848,119.2478,15.7904,5.8
38863,119.3032,-63.2969,6.14
38868,119.3162,8.6413,6.03
38870,119.3183,1.127,6.35
38872,119.3268,-44.1099,5.08
38879,119.3337,-47.8907,6.21
38901,119.4171,-30.3346,4.76
38908,119.4429,-60.3034,5.59
38917,119.4656,-45.5777,5.14
38925,119.4783,-40.7844,6.46
38945,119.5246,7.2136,6.42
38957,119.5602,-49.2449,4.47
38959,119.5689,43.9774,6.36
38962,119.5864,2.2245,5.3
38963,119.5895,-51.4486,6.44
38975,119.6311,16.5187,6.05
38994,119.7107,-60.8245,5.77
39014,119.7575,-45.2159,5.98
39023,119.7738,-23.3104,5.09
39035,119.8013,-49.9769,6.35
39038,119.8065,-49.9738,6.37
39041,119.8157,-73.2441,6.33
39061,119.8684,-39.2968,5.22
39067,119.8961,13.2422,6.05
39070,119.9064,-60.5871,5.19
39073,119.9171,-60.2074,6.3
39079,119.9341,-3.6796,4.93
39094,119.9641,36.0821,6.5
39095,119.9669,-18.3991,4.61
39117,120.049,73.918,5.37
39122,120.0613,-48.9816,6.01
39138,120.0832,-63.5675,4.81
39153,120.1207,-48.8718,6.13
39172,120.1839,-2.8819,6.41
39177,120.1971,17.3087,5.6
39180,120.2004,19.8162,6.3
39184,120.2082,-54.1513,5.87
39191,120.2328,25.3928,5.87
39194,120.2533,23.5832,6.34
39198,120.2644,-6.4191,6.45
39211,120.3054,-1.3924,4.69
39213,120.308,4.8798,5.65
39221,120.3364,59.0473,5.78
39225,120.346,-54.5155,6.12
39236,120.3762,16.4553,5.99
39238,120.3816,-55.4547,6.28
39251,120.4064,-37.2837,5.9
39261,120.4271,60.3244,6.02
39263,120.4324,25.0894,6.32
39271,120.4614,8.9139,6.22
39279,120.48,35.4131,6.34
39299,120.5255,-37.0501,6.31
39311,120.5665,2.3343,4.39
39326,120.6082,-6.3371,6.34
39340,120.6284,63.0903,6.09
39348,120.6493,57.2738,6.48
39360,120.6866,-41.3099,5.52
39380,120.7674,-32.4636,5.83
39420,120.8734,-42.9483,6.28
39424,120.8796,27.7944,4.94
39429,120.8961,-40.0032,2.21
39487,121.0675,-32.6748,5.25
39514,121.136,-25.6997,6.35
39524,121.1726,-19.7282,6.12
39527,121.1767,-50.5904,5.96
39530,121.1789,-62.8364,6.25
39535,121.1888,18.8421,6.21
39538,121.1966,79.4797,5.39
39566,121.2654,-53.1079,5.52
39567,121.2688,13.1184,5.14
39584,121.3346,-46.9784,6.18
39607,121.4044,27.5298,6.21
39617,121.437,-33.5694,6.15
39625,121.4568,-0.5733,6.4
39659,121.5767,22.6355,5.96
39675,121.6142,-9.2445,6.25
39690,121.6681,-45.266,5.04
39691,121.6734,-48.4974,6.34
39722,121.7915,43.2604,6.35
39730,121.8168,-17.3688,6.5
39734,121.8252,-20.5543,5.33
39757,121.8863,-24.3044,2.83
39780,121.941,21.582,5.3
39794,121.9827,-68.6171,4.35
39843,122.1027,-63.8008,6.32
39847,122.1146,51.5067,4.78
39863,122.1486,-2.9838,4.36
39866,122.1569,-37.6812,6.36
39874,122.1768,13.6409,6.25
39876,122.1816,-20.3632,6.37
39898,122.2369,-11.3396,6.31
39903,122.2536,-61.3017,4.74
39906,122.2568,-19.245,4.4
39919,122.2896,-48.6844,5.66
39920,122.2925,-35.455,6.21
39938,122.3461,42.4308,6.26
39943,122.3689,-16.2489,5.66
39953,122.3831,-47.3366,1.75
39957,122.3901,-56.0855,5.66
39958,122.3966,29.0931,6.47
39961,122.3997,-44.1228,5.2
39970,122.4298,-47.9372,5.23
39974,122.4488,-42.6408,6.27
39995,122.5158,58.2484,5.91
40007,122.5546,25.8446,6.44
40016,122.5857,-49.2374,6.46
40023,122.6134,25.5082,5.73
40035,122.6666,-13.7993,5.53
40058,122.7454,14.6295,6.22
40063,122.757,-37.2924,6.42
40077,122.795,-48.462,5.83
40084,122.818,-12.927,4.72
40085,122.8192,9.8213,6.08
40086,122.8251,54.5405,6.48
40091,122.8396,-39.6186,4.44
40096,122.8579,-42.9873,4.73
40107,122.8876,-7.7725,5.36
40155,122.9999,-46.6444,5.77
40160,123.0253,-43.4005,6.48
40167,123.053,17.6481,4.67
40183,123.1283,-46.2643,6.0
40215,123.2033,68.4741,5.34
40220,123.2148,-37.9245,6.4
40231,123.2489,16.5143,6.03
40240,123.287,29.6566,5.62
40259,123.3332,-15.7882,4.99
40263,123.3408,-1.1659,6.48
40274,123.373,-35.8995,4.78
40282,123.3926,-50.1961,5.52
40285,123.4007,-46.9917,5.14
40291,123.421,-33.5696,6.38
40299,123.4402,-46.5787,6.49
40305,123.4592,56.4523,5.88
40321,123.493,-36.3223,5.09
40324,123.4946,-36.3408,6.11
40326,123.512,-40.3477,4.42
40341,123.546,-32.1407,6.07
40342,123.5464,17.6759,6.47
40344,123.5554,-35.4901,5.77
40354,123.5875,13.0483,6.39
40357,123.5995,-45.8345,5.86
40397,123.7135,-46.4859,6.45
40429,123.8165,-62.9156,5.16
40433,123.847,-50.4492,6.44
40474,123.9605,60.3806,6.43
40476,123.9691,-30.9259,6.22
40485,123.9951,-35.9032,6.15
40526,124.129,9.1857,3.53
40559,124.2248,84.0577,6.45
40604,124.3464,-16.2851,6.32
40617,124.3819,8.8663,6.28
40639,124.4423,-36.0676,6.42
40646,124.4601,59.5711,5.63
40655,124.4825,-59.1668,6.47
40656,124.4928,-30.0037,6.43
40675,124.5601,15.6779,6.42
40677,124.5659,54.1438,6.26
40678,124.5724,-35.4517,5.59
40680,124.5782,-65.6132,5.06
40693,124.5991,-12.6298,5.95
40702,124.6303,-76.92,4.05
40706,124.6391,-36.6595,4.44
40749,124.7733,-48.1979,6.45
40766,124.8129,-10.1658,6.31
40772,124.8216,62.5071,5.73
40787,124.873,-34.5901,6.44
40793,124.8842,75.7569,5.55
40817,124.9541,-71.515,5.33
40818,124.9577,3.9481,6.04
40834,125.0023,-71.5055,5.63
40843,125.0161,27.2186,5.13
40858,125.0541,-0.9091,6.18
40859,125.0709,-5.3298,6.12
40866,125.0872,20.7478,5.8
40875,125.1083,57.7432,5.89
40876,125.114,-22.9247,6.12
40878,125.1215,53.5744,6.5
40881,125.134,24.0224,5.92
40888,125.162,-77.4846,4.34
40889,125.168,72.4073,6.0
40926,125.2819,-64.106,6.11
40932,125.3004,-57.9732,5.96
40943,125.3377,-36.4842,5.18
40944,125.3384,-20.079,5.58
40945,125.346,-33.0544,4.83
40947,125.3508,-39.6207,6.15
40990,125.4778,-17.5863,5.71
41003,125.5188,-73.4001,5.28
41011,125.5396,74.8203,6.4
41036,125.6258,-6.1792,6.14
41037,125.6286,-59.5095,1.86
41039,125.6321,-48.4904,4.79
41060,125.6836,60.6312,6.42
41067,125.6953,-13.0547,6.13
41074,125.7081,-26.3482,5.88
41075,125.7089,43.1884,4.25
41080,125.7254,-7.5431,5.92
41081,125.7299,-52.1238,5.89
41107,125.8206,-38.2861,6.28
41117,125.8411,18.3323,5.94
41152,125.9522,53.22,5.52
41163,125.98,10.6321,6.11
41191,126.0849,-80.9147,5.67
41208,126.1379,82.4308,6.28
41211,126.1464,-3.7512,5.61
41214,126.1518,-4.7169,6.03
41224,126.1782,42.0052,6.02
41242,126.23,-23.1538,5.67
41250,126.2384,-42.7699,5.97
41260,126.2657,-24.0463,5.32
41262,126.2704,35.0114,6.08
41282,126.3293,-21.0461,6.01
41296,126.3806,-51.7275,5.18
41299,126.3981,2.1022,5.74
41306,126.414,-17.4394,6.44
41307,126.4153,-3.9064,3.91
41312,126.4344,-66.1365,3.77
41319,126.4583,17.0466,6.11
41321,126.4651,-64.6007,5.95
41323,126.4663,-42.1531,5.45
41325,126.4783,7.5645,5.13
41328,126.4817,-14.9298,5.96
41361,126.5739,-39.059,6.07
41373,126.6052,-52.8075,6.05
41375,126.6135,-3.9873,5.6
41377,126.6155,27.8939,5.58
41395,126.675,-12.5345,5.52
41400,126.6831,12.6549,5.56
41404,126.6961,26.9355,6.3
41426,126.741,-52.7048,6.49
41449,126.8185,-31.6727,6.33
41451,126.8199,-70.0936,5.51
41483,126.9027,-53.0885,5.08
41484,126.9033,45.6538,6.32
41515,126.9976,-35.1138,5.75
41547,127.0824,-8.8162,6.43
41564,127.1215,-2.5171,6.42
41572,127.1502,-23.071,6.5
41574,127.1534,24.1451,6.05
41578,127.1556,14.2109,5.94
41597,127.2125,-9.7486,6.01
41616,127.2698,-47.9289,5.33
41621,127.2816,-44.1604,5.82
41639,127.3645,-44.7248,5.03
41644,127.3742,-54.2118,6.44
41653,127.4017,-55.1909,6.36
41674,127.4402,-46.3317,5.98
41676,127.4429,67.2974,5.89
41704,127.5668,60.7184,3.35
41723,127.6192,-32.1593,5.61
41737,127.6635,-44.7373,6.3
41781,127.7943,-47.8666,6.39
41798,127.8332,37.265,6.18
41806,127.8529,-39.0641,6.31
41813,127.8732,-54.3939,6.34
41816,127.8774,24.0812,5.71
41817,127.8789,-19.5774,5.42
41822,127.899,18.0946,5.33
41833,127.9221,18.9878,6.5
41861,128.0207,-53.212,5.68
41893,128.1391,-15.0302,6.38
41894,128.1393,53.115,6.23
41904,128.1661,10.066,6.48
41905,128.1688,-47.0421,6.49
41907,128.1745,-73.357,6.11
41909,128.1772,20.4413,5.33
41926,128.2177,-31.5027,6.38
41927,128.222,69.32,6.31
41935,128.2294,38.0168,5.88
41939,128.2438,-34.634,6.36
41940,128.2506,24.0849,6.35
41941,128.2578,-45.7529,6.36
41949,128.2702,-24.6069,6.19
41970,128.3328,-38.3707,6.48
41975,128.341,36.4364,6.2
41986,128.3762,-46.9707,6.25
42001,128.4102,-38.8488,5.92
42008,128.4312,4.757,5.89
42010,128.4378,13.2574,6.26
42028,128.5068,-2.1516,5.8
42049,128.5556,8.4524,6.04
42070,128.6219,-37.6112,6.28
42071,128.6239,-27.0982,6.4
42075,128.6331,-32.5984,6.41
42080,128.6508,65.1453,5.47
42088,128.6817,-49.9442,5.01
42090,128.6829,36.4197,5.76
42123,128.802,-39.9706,6.44
42129,128.8149,-58.2248,5.27
42134,128.8319,-58.0093,4.84
42142,128.854,2.7434,6.35
42146,128.8675,-7.9823,5.72
42147,128.8697,-26.8435,5.95
42172,128.9627,6.6205,5.91
42177,128.9668,-50.9697,5.79
42187,129.0321,15.3137,6.33
42249,129.2032,74.7237,6.31
42265,129.2741,9.6556,5.92
42286,129.3285,-62.8534,5.45
42299,129.3632,-4.934,6.18
42312,129.411,-42.9891,4.11
42313,129.4142,5.7038,4.14
42334,129.4674,-26.255,5.24
42365,129.5792,32.802,5.96
42372,129.5927,53.4016,5.66
42394,129.6679,-19.7369,6.32
42400,129.6868,-53.0904,6.45
42402,129.6894,3.3415,4.45
42415,129.7497,52.9251,6.34
42425,129.7714,-70.3867,5.19
42430,129.7836,-22.6629,5.05
42434,129.7921,59.9392,6.47
42438,129.7989,65.0207,5.63
42440,129.8052,-60.3173,6.35
42452,129.8235,52.7117,5.91
42455,129.8426,-36.6068,6.12
42459,129.8494,-53.4398,5.45
42462,129.8524,8.0177,6.46
42483,129.927,-29.5609,4.86
42484,129.9277,73.6299,6.16
42504,129.9901,-53.0548,5.18
42509,130.0063,-12.4754,4.98
42515,130.0256,-35.3083,3.97
42516,130.0268,20.0078,6.39
42527,130.0537,64.3279,4.59
42535,130.0729,-53.0155,5.56
42536,130.0734,-52.922,3.6
42538,130.0763,31.942,6.21
42540,130.0801,-40.2639,5.2
42549,130.0921,19.67,6.42
42556,130.1126,19.5448,6.29
42564,130.1469,-45.1911,5.67
42568,130.1543,-59.761,4.31
42570,130.1566,-46.6488,3.77
42579,130.1815,-57.5455,6.34
42604,130.2544,45.8338,5.35
42614,130.2722,-48.9227,5.9
42624,130.3048,-47.3171,4.74
42637,130.3317,-78.9634,5.46
42662,130.4306,-15.9431,4.87
42679,130.4871,-45.4107,5.2
42701,130.541,-11.966,6.46
42712,130.5675,-48.0991,5.48
42715,130.5792,-53.1001,5.49
42717,130.5871,-55.7747,6.26
42726,130.6059,-53.114,4.83
42775,130.7375,-35.9433,6.42
42777,130.7508,46.901,6.21
42794,130.8013,-79.0702,6.05
42795,130.8014,12.6809,5.62
42799,130.8062,3.3987,4.3
42806,130.8217,21.4686,4.66
42828,130.8981,-33.1864,3.68
